학원명,분야구분,"학원주소",설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,국어E1(초),16,1개월0일,504,"80,000",,,,,,,,"80,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,국어E2(초),16,1개월0일,756,"120,000",,,,,,,,"120,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,국어M1(중),16,1개월0일,504,"100,000",,,,,,,,"100,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,국어M2(중),16,1개월0일,756,"150,000",,,,,,,,"150,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,국어H1(고),16,1개월0일,756,"160,000",,,,,,,,"160,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,국어H2(고),16,1개월0일,1134,"240,000",,,,,,,,"220,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,과학E(초),16,1개월0일,420,"60,000",,,,,,,,"60,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,과학M(중),16,1개월0일,420,"60,000",,,,,,,,"60,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,사회E(초),16,1개월0일,420,"60,000",,,,,,,,"60,000",6
삼성영어태평학원,입시.검정 및 보습,"대전광역시 중구 수침로111번길 9 , 3층 (태평동)",권덕이,,보습,사회M(중),16,1개월0일,420,"60,000",,,,,,,,"60,000",6
파워수학전문학원,입시.검정 및 보습,"대전광역시 대덕구 동춘당로126번길 2 , 702호 i-프라자 (송촌동)",안병은,,보습,초등부수학,10,1개월0일,1134,"170,000",,,,,,,,"170,000",1
파워수학전문학원,입시.검정 및 보습,"대전광역시 대덕구 동춘당로126번길 2 , 702호 i-프라자 (송촌동)",안병은,,보습,중등부수학,10,1개월0일,1134,"190,000",,,,,,,,"190,000",1
파워수학전문학원,입시.검정 및 보습,"대전광역시 대덕구 동춘당로126번길 2 , 702호 i-프라자 (송촌동)",안병은,,보습,고등부수학,10,1개월0일,1134,"240,000",,,,,,,,"240,000",1
파워수학전문학원,입시.검정 및 보습,"대전광역시 대덕구 동춘당로126번길 2 , 702호 i-프라자 (송촌동)",안병은,,보습,고등부수학주2회반,15,1개월0일,756,"170,000",,,,,,,,"170,000",1
문석배색소폰학원,기예(대),"대전광역시 대덕구 대전로 1392  , 3층 (읍내동)",문석배,,실용음악(성악),색소폰반,10,1개월0일,168,"110,000",,,,,,,,"110,000",3
문석배색소폰학원,기예(대),"대전광역시 대덕구 대전로 1392  , 3층 (읍내동)",문석배,,실용음악(성악),드럼반,3,1개월0일,210,"110,000",,,,,,,,"110,000",3
문석배색소폰학원,기예(대),"대전광역시 대덕구 대전로 1392  , 3층 (읍내동)",문석배,,실용음악(성악),색소폰A반,10,1개월0일,840,"50,000",,,,,,,,"50,000",3
가양간호학원,직업기술,"대전광역시 동구 충정로 6 , 3층 (가양동)",이승현,042-522-5800,간호조무사,야간반,0,12개월0일,60480,"1,700,000",,,,,,,,"1,700,000",7
새글학원,입시.검정 및 보습,"대전광역시 동구 옥천로180번길 15 , 4층 (판암동)",노선미,042-331-9644,보습,"저학년(수학,국어,사회,과학)",7,1개월0일,1260,"130,000",,,,,,,,"130,000",2
새글학원,입시.검정 및 보습,"대전광역시 동구 옥천로180번길 15 , 4층 (판암동)",노선미,042-331-9644,보습,"고학년(수학,국어,사회,과학)",7,1개월0일,1890,"130,000",,,,,,,,"130,000",2
새글학원,입시.검정 및 보습,"대전광역시 동구 옥천로180번길 15 , 4층 (판암동)",노선미,042-331-9644,보습,영어 초등반,7,1개월0일,1008,"150,000",,,,,,,,"150,000",2
새글학원,입시.검정 및 보습,"대전광역시 동구 옥천로180번길 15 , 4층 (판암동)",노선미,042-331-9644,보습,영어 중등반,7,1개월0일,1512,"200,000",,,,,,,,"200,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,기초반,25,1개월0일,1050,"110,000",,,,,,,,"110,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,기초주3,25,1개월0일,630,"100,000",,,,,,,,"100,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,체르니100번,25,1개월0일,1050,"120,000",,,,,,,,"120,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,체르니100번주3,25,1개월0일,756,"110,000",,,,,,,,"110,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,체르니30번,25,1개월0일,1050,"130,000",,,,,,,,"130,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,체르니30번주3,25,1개월0일,756,"120,000",,,,,,,,"120,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,체르니40번,25,1개월0일,1050,"140,000",,,,,,,,"140,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,체르니40번주3,25,1개월0일,882,"130,000",,,,,,,,"130,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,일반(기초),25,1개월0일,1050,"120,000",,,,,,,,"120,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,일반(중급),25,1개월0일,1050,"130,000",,,,,,,,"130,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,일반(고급),25,1개월0일,1050,"150,000",,,,,,,,"150,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,일반(고급)주2,25,1개월0일,756,"120,000",,,,,,,,"120,000",2
영프레이즈피아노학원,예능(대),"대전광역시 대덕구 동춘당로 178 , 305호 (법동, 법동보람아파트)",김숙,042-628-8253,음악,일반(고급)주3,25,1개월0일,882,"140,000",,,,,,,,"140,000",2
씨엘커피바리스타학원,직업기술,"대전광역시 중구 중촌로 38 , 2층 (중촌동)",박대용,042-483-4033,"식음료품(바리스타,소믈리에)",홈카페바리스타반,20,1개월0일,960,"380,000",,,,,,,,"380,000",2
씨엘커피바리스타학원,직업기술,"대전광역시 중구 중촌로 38 , 2층 (중촌동)",박대용,042-483-4033,"식음료품(바리스타,소믈리에)",바리스타자격증반,20,1개월0일,1800,"480,000",,,,,,,,"480,000",2
씨엘커피바리스타학원,직업기술,"대전광역시 중구 중촌로 38 , 2층 (중촌동)",박대용,042-483-4033,"식음료품(바리스타,소믈리에)",카페창업메뉴반,20,0개월9일,1620,"850,000",,,,,,,,"850,000",2
씨엘커피바리스타학원,직업기술,"대전광역시 중구 중촌로 38 , 2층 (중촌동)",박대용,042-483-4033,"식음료품(바리스타,소믈리에)",라떼아트반,20,1개월0일,960,"700,000",,,,,,,,"700,000",2
씨엘커피바리스타학원,직업기술,"대전광역시 중구 중촌로 38 , 2층 (중촌동)",박대용,042-483-4033,"식음료품(바리스타,소믈리에)",커피로스팅반,10,1개월0일,1260,"1,100,000",,,,,,,,"1,100,000",2
씨엘커피바리스타학원,직업기술,"대전광역시 중구 중촌로 38 , 2층 (중촌동)",박대용,042-483-4033,"식음료품(바리스타,소믈리에)",바리스타취미반,20,0개월5일,600,"250,000",,,,,,,,"250,000",2
씨엘커피바리스타학원,직업기술,"대전광역시 중구 중촌로 38 , 2층 (중촌동)",박대용,042-483-4033,"식음료품(바리스타,소믈리에)",홈카페취미반,20,0개월4일,360,"180,000",,,,,,,,"180,000",2
씨엘커피바리스타학원,직업기술,"대전광역시 중구 중촌로 38 , 2층 (중촌동)",박대용,042-483-4033,"식음료품(바리스타,소믈리에)",바리스타 속성반,10,1개월14일,840,"280,000",,,,,,,,"280,000",2
숙명달콤음악학원,예능(대),"대전광역시 동구 대전로542번길 95 , 2층일부 (천동)",이은주,042-283-8272,음악,입시반,10,1개월0일,2520,"500,000",,,,,,,,,2
숙명달콤음악학원,예능(대),"대전광역시 동구 대전로542번길 95 , 2층일부 (천동)",이은주,042-283-8272,음악,음악초급(주5회),20,1개월0일,1260,"140,000",,,,,,,,"130,000",2
숙명달콤음악학원,예능(대),"대전광역시 동구 대전로542번길 95 , 2층일부 (천동)",이은주,042-283-8272,음악,음악중급(주5회),20,1개월0일,1260,"150,000",,,,,,,,"140,000",2
숙명달콤음악학원,예능(대),"대전광역시 동구 대전로542번길 95 , 2층일부 (천동)",이은주,042-283-8272,음악,고급A 주5회,10,1개월0일,1260,"160,000",,,,,,,,"150,000",2
숙명달콤음악학원,예능(대),"대전광역시 동구 대전로542번길 95 , 2층일부 (천동)",이은주,042-283-8272,음악,고급B 주5회,10,1개월0일,1260,"170,000",,,,,,,,"160,000",2
숙명달콤음악학원,예능(대),"대전광역시 동구 대전로542번길 95 , 2층일부 (천동)",이은주,042-283-8272,음악,피아노 콩쿨반,10,1개월0일,720,"60,000",,,,,,,,"60,000",2
노아음악학원,예능(대),"대전광역시 동구 계족로 167 , 605호 (대동, 대동클리닉)",박희원,042-285-4200,음악,피아노(초급),10,1개월0일,945,"130,000",,,,,,,,"130,000",1
노아음악학원,예능(대),"대전광역시 동구 계족로 167 , 605호 (대동, 대동클리닉)",박희원,042-285-4200,음악,피아노(중급),10,1개월0일,945,"140,000",,,,,,,,"140,000",1
노아음악학원,예능(대),"대전광역시 동구 계족로 167 , 605호 (대동, 대동클리닉)",박희원,042-285-4200,음악,피아노(고급),10,1개월0일,945,"150,000",,,,,,,,"150,000",1
연진피아노학원,예능(대),"대전광역시 중구 평촌로 111 , 상가1 401동 209호 210호 211호 (태평동, 태평아파트)",구윤회,042-522-6720,음악,초급,30,1개월0일,1260,"120,000",,,,,,,,"120,000",1
연진피아노학원,예능(대),"대전광역시 중구 평촌로 111 , 상가1 401동 209호 210호 211호 (태평동, 태평아파트)",구윤회,042-522-6720,음악,중급,30,1개월0일,1260,"130,000",,,,,,,,"130,000",1
연진피아노학원,예능(대),"대전광역시 중구 평촌로 111 , 상가1 401동 209호 210호 211호 (태평동, 태평아파트)",구윤회,042-522-6720,음악,고급,30,1개월1일,1260,"140,000",,,,,,,,"140,000",1
맥영수학원,입시.검정 및 보습,"대전광역시 중구 선화서로 114 , 3층 일부,4층 전부 (선화동)",전경혜,042-321-8186,보습,수학(초),10,1개월0일,1260,"190,000",,,,,,,,"190,000",8
맥영수학원,입시.검정 및 보습,"대전광역시 중구 선화서로 114 , 3층 일부,4층 전부 (선화동)",전경혜,042-321-8186,보습,영어(초),10,1개월0일,1260,"190,000",,,,,,,,"190,000",8
맥영수학원,입시.검정 및 보습,"대전광역시 중구 선화서로 114 , 3층 일부,4층 전부 (선화동)",전경혜,042-321-8186,보습,수학(중),10,1개월0일,1260,"220,000",,,,,,,,"220,000",8
맥영수학원,입시.검정 및 보습,"대전광역시 중구 선화서로 114 , 3층 일부,4층 전부 (선화동)",전경혜,042-321-8186,보습,영어(중),10,1개월0일,1260,"220,000",,,,,,,,"220,000",8
맥영수학원,입시.검정 및 보습,"대전광역시 중구 선화서로 114 , 3층 일부,4층 전부 (선화동)",전경혜,042-321-8186,보습,전과목(초),10,1개월0일,840,"110,000",,,,,,,,"110,000",8
맥영수학원,입시.검정 및 보습,"대전광역시 중구 선화서로 114 , 3층 일부,4층 전부 (선화동)",전경혜,042-321-8186,보습,영어(고),5,1개월0일,1512,"270,000",,,,,,,,"270,000",8
맥영수학원,입시.검정 및 보습,"대전광역시 중구 선화서로 114 , 3층 일부,4층 전부 (선화동)",전경혜,042-321-8186,보습,수학(고),5,1개월0일,1512,"270,000",,,,,,,,"270,000",8
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,초등교과글쓰기,15,1개월0일,294,"50,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,초등독해,15,1개월0일,294,"50,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,중등독해트레이닝,15,1개월0일,630,"120,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,초등완전독서,15,1개월0일,315,"52,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,초등완전독해,15,1개월0일,315,"52,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,초등프리스쿨국어,15,1개월0일,630,"80,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,초등프리스쿨수학,15,1개월0일,630,"80,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,수능독해트레이닝(결합),15,1개월0일,714,"120,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,수능독해독트레닝(단독),15,1개월0일,882,"150,000",,,,,,,,,4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"영역국어(초,중)",15,1개월0일,294,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"영어(초,중,고)",15,1개월0일,294,"38,000",,,,,,,,"38,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"영어아이리스닝(초,중)",15,1개월0일,273,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"수학(초,중,고)",15,1개월0일,294,"38,000",,,,,,,,"38,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"한자(초,중,고)",15,1개월0일,252,"32,000",,,,,,,,"32,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"사고력수학(초,중)",15,1개월0일,252,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"사회플러스온(초,중)",15,1개월0일,273,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"과학플러스온(초,중)",15,1개월0일,294,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,스쿨수학(초등),15,1개월0일,315,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,스쿨수학2(초등),15,1개월0일,378,"49,000",,,,,,,,"49,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"국어창의독서(초,중)",15,1개월0일,336,"43,000",,,,,,,,"43,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,중등써밋수학(중등),15,1개월0일,1008,"150,000",,,,,,,,"150,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"국어창의독서(초,중)2",15,1개월0일,240,"29,000",,,,,,,,"29,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"영어아이그래머(초,중)",15,1개월0일,252,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"한국사(초,중등)",15,1개월0일,273,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,초등써밋수학(초등),15,1개월0일,672,"80,000",,,,,,,,"80,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,스쿨국어(초등),15,1개월0일,315,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,스쿨국어2(초등),15,1개월0일,378,"49,000",,,,,,,,"49,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"수학v(초,중,고)",15,1개월0일,294,"38,000",,,,,,,,"38,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,고등써밋수학(고등),15,1개월0일,1008,"180,000",,,,,,,,"180,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,초등써밋스피드수학,15,1개월0일,588,"80,000",,,,,,,,"80,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋스피드수학A,15,1개월0일,252,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋스피드수학B,15,1개월0일,294,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,중등써밋스피드수학,15,1개월0일,294,"50,000",,,,,,,,"50,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋스피킹,15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋스코어국어,15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋스코어국어(단독),15,1개월0일,315,"50,000",,,,,,,,"50,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공국어(결합),15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공수학(결합),15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공영어(결합),15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공사회(결합),15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공과학(결합),15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공국어(단독),15,1개월0일,315,"50,000",,,,,,,,"50,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공수학(단독),15,1개월0일,315,"50,000",,,,,,,,"50,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공영어(단독),15,1개월0일,315,"50,000",,,,,,,,"50,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공사회(단독),15,1개월0일,315,"50,000",,,,,,,,"50,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,내신완공과학(단독),15,1개월0일,315,"50,000",,,,,,,,"50,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋어휘력,15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋스텝국어,15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋스텝영어,15,1개월0일,252,"40,000",,,,,,,,"40,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,써밋스텝영어중등,15,1개월0일,588,"100,000",,,,,,,,"100,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"국어(초,중,고)",15,1개월0일,294,"38,000",,,,,,,,"38,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,"사회역사(초,중)",15,1개월0일,273,"35,000",,,,,,,,"35,000",4
눈높이러닝센터센트럴학원,입시.검정 및 보습,"대전광역시 중구 서문로 96 , 상가동 203,204호 (문화동, 센트럴파크2단지아파트)",주식회사대교,042-252-9509,보습,코어수학(초등),15,1개월0일,294,"38,000",,,,,,,,"38,000",4
서초수도건축토목학원,직업기술,"대전광역시 중구 계룡로 871 , 3층 (용두동)",박동규,042-222-0441,건축,토목시공기술사,40,2개월21일,2640,"550,000",,,,,,,,"550,000",14
서초수도건축토목학원,직업기술,"대전광역시 중구 계룡로 871 , 3층 (용두동)",박동규,042-222-0441,건축,건축시공기술사,25,2개월14일,2400,"550,000",,,,,,,,"550,000",14
서초수도건축토목학원,직업기술,"대전광역시 중구 계룡로 871 , 3층 (용두동)",박동규,042-222-0441,건축,도로및공항기술사,25,2개월14일,2400,"550,000",,,,,,,,"550,000",14
서초수도건축토목학원,직업기술,"대전광역시 중구 계룡로 871 , 3층 (용두동)",박동규,042-222-0441,건축,토질및기초기술사,30,2개월21일,2640,"550,000",,,,,,,,"550,000",14
서초수도건축토목학원,직업기술,"대전광역시 중구 계룡로 871 , 3층 (용두동)",박동규,042-222-0441,건축,건축구조기술사,30,2개월14일,2400,"550,000",,,,,,,,"550,000",14
서초수도건축토목학원,직업기술,"대전광역시 중구 계룡로 871 , 3층 (용두동)",박동규,042-222-0441,건축,토목구조기술사,25,2개월14일,2400,"550,000",,,,,,,,"550,000",14
