학원명,분야구분,"학원주소",설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,피복비,차량비,기타경비합계,총교습비,강사수
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,우쿨렐레,38,1개월0일,380,"50,000",,,,,,,,"50,000",10
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,피아노입시,20,1개월0일,1200,"180,000",,,,,,,,"180,000",10
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,피아노중급,20,1개월0일,840,"130,000",,,,,,,,"130,000",10
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,피아노고급,20,1개월0일,875,"140,000",,,,,,,,"140,000",10
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,피아노고급(주3회),30,1개월0일,1200,"140,000",,,,,,,,"140,000",10
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,피아노초급,30,1개월0일,1050,"150,000",,,,,,,,"150,000",10
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,피아노중급,30,1개월0일,1050,"160,000",,,,,,,,"160,000",10
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,피아노고급,30,1개월0일,1260,"170,000",,,,,,,,"170,000",10
라벨음악학원,예능(대),"대전광역시 서구 원도안로 51 , 402호 (가수원동,성광타워)",권헌미,042-545-1301,음악,피아노입시,10,1개월0일,1890,"300,000",,,,,,,,"300,000",10
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,과학실험(초등),10,0개월0일,760,"129,000",,"30,000",,,,,"30,000","159,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,과학실험(중등),10,0개월0일,800,"159,000",,,,,,,,"159,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,과학(중등),18,0개월0일,800,"159,000",,,,,,,,"159,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,화학(중등),18,0개월0일,960,"185,000",,,,,,,,"185,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,생명과학(중등),18,0개월0일,960,"185,000",,,,,,,,"185,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,물리(중등),18,0개월0일,960,"185,000",,,,,,,,"185,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,화학(고등),18,0개월0일,880,"185,000",,,,,,,,"185,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,생명과학(고등),18,0개월0일,880,"185,000",,,,,,,,"185,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,물리(고등),19,0개월0일,880,"185,000",,,,,,,,"185,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,화학2(고등),18,0개월0일,1120,"240,000",,,,,,,,"240,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,물리2(고등),19,0개월0일,1120,"240,000",,,,,,,,"240,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,수학(중등),18,0개월0일,3240,"624,000",,,,,,,,"624,000",8
성심학원,입시.검정 및 보습,"대전광역시 서구 둔산로 136 , 502호, 504호 (둔산동)",주식회사 참교육,042-489-9872,보습,영어(초등),18,0개월0일,1860,"313,000",,,,,,,,"313,000",8
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,바이엘(초급),30,1개월0일,1200,"130,000",,,,,,,,"130,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,체100(중급),30,1개월0일,1300,"140,000",,,,,,,,"140,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,체30/40(고급),30,1개월0일,1400,"150,000",,,,,,,,"150,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,체50(고급),30,1개월0일,1400,"160,000",,,,,,,,"160,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,바이엘3회(초급),30,1개월0일,1000,"120,000",,,,,,,,"120,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,체100 3회(중급),30,1개월0일,1100,"130,000",,,,,,,,"130,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,체30/40 3회(고급),30,1개월0일,1200,"140,000",,,,,,,,"140,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,체50(고급),30,1개월0일,1300,"150,000",,,,,,,,"150,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,콩쿨(고급),30,1개월0일,420,"50,000",,,,,,,,"50,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,우쿠렐레(1),15,1개월0일,480,"60,000",,,,,,,,"60,000",4
소리향기음악학원,예능(대),"대전광역시 유성구 월드컵대로316번길 30 , 2층 일부 (상대동)",송한나,042-826-4664,음악,우쿠렐레(2),15,1개월0일,800,"100,000",,,,,,,,"100,000",4
베르니미술학원,기타(대),"대전광역시 유성구 노은로 174 (지족동), 503호",윤보라,042-822-3599,기타(소),토들러,3,1개월0일,882,"130,000",,,,,,"5,000","5,000","135,000",0
베르니미술학원,기타(대),"대전광역시 유성구 노은로 174 (지족동), 503호",윤보라,042-822-3599,기타(소),키즈1,6,1개월0일,882,"120,000",,,,,,,,"120,000",0
베르니미술학원,기타(대),"대전광역시 유성구 노은로 174 (지족동), 503호",윤보라,042-822-3599,기타(소),키즈2,6,1개월0일,1134,"160,000",,,,,,"10,000","10,000","170,000",0
베르니미술학원,기타(대),"대전광역시 유성구 노은로 174 (지족동), 503호",윤보라,042-822-3599,기타(소),키즈3,7,1개월0일,840,"90,000",,,,,,,,"90,000",0
베르니미술학원,기타(대),"대전광역시 유성구 노은로 174 (지족동), 503호",윤보라,042-822-3599,기타(소),주니어1,6,1개월0일,882,"120,000",,,,,,"5,000","5,000","125,000",0
베르니미술학원,기타(대),"대전광역시 유성구 노은로 174 (지족동), 503호",윤보라,042-822-3599,기타(소),주니어2,6,1개월0일,1134,"160,000",,,,,,"10,000","10,000","170,000",0
베르니미술학원,기타(대),"대전광역시 유성구 노은로 174 (지족동), 503호",윤보라,042-822-3599,기타(소),주니어3,6,1개월0일,1512,"190,000",,,,,,"10,000","10,000","200,000",0
티엔티영어학원,입시.검정 및 보습,"대전광역시 서구 관저로 13 , 502호,503호 (관저동, 명경프라자)",이시영,,보습,영어,5,1개월0일,1800,"240,000",,,,,,,,"240,000",3
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,플랫패턴디자인1,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,플랫패턴디자인2,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,의복구성1,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,의복구성2,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션일러스트레이션1,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,테일러링,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션드레이핑1,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션드레이핑2,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,어패럴패턴CAD실습,8,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션포트폴리오,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인론,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인실습1,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인실습2,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션일러스트레이션2,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,의복과색채,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,염색,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션소재연구,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,텍스타일디자인실습,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션마케팅,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,서양복식사,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션포토샵&일러스트레이터,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,샵마스터자격증,10,1개월0일,720,"300,000",,"235,900",,,,,"235,900","535,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,양장기능사자격증,10,1개월0일,2160,"420,000",,"235,900",,,,,"235,900","655,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션스타일리스트자격증,10,1개월0일,720,"300,000",,"235,900",,,,,"235,900","535,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션스타일링,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,퍼스널컬러디자인,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,방송연예스타일링,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,유아동한복디자인,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,전통복식디자인,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,플랫패턴디자인3,10,1개월0일,1440,"300,000",,"235,900",,,,,"235,900","535,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,플랫패턴디자인4,10,1개월0일,720,"210,000",,"235,900",,,,,"235,900","445,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인입문,10,1개월0일,2880,"690,000",,"235,900",,,,,"235,900","925,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자이너양성,10,1개월0일,2880,"870,000",,"235,900",,,,,"235,900","1,105,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패턴디자인,10,2개월0일,4320,"528,000",,"235,900",,,,,"235,900","763,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인,10,2개월0일,2880,"528,000",,"235,900",,,,,"235,900","763,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인2,10,1개월0일,2880,"600,000",,"235,900",,,,,"235,900","835,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,중합과정1,10,1개월0일,2160,"490,000",,"235,900",,,,,"235,900","725,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,종합과정2,10,1개월0일,2880,"590,000",,"235,900",,,,,"235,900","825,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자이너1,10,0개월1일,180,"20,000",,"235,900",,,,,"235,900","255,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자이너2,10,0개월1일,180,"15,000",,"235,900",,,,,"235,900","250,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자이너3,10,0개월1일,180,"10,000",,"235,900",,,,,"235,900","245,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,한국의상구성1,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,비주얼머천다이징,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션머천다이징,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션바잉&리테일링,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션상품기획,20,1개월0일,1440,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션소재기획,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션트렌드분석,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,플랫패턴디자인,15,1개월0일,1440,"270,000",,"235,900",,,,,"235,900","505,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션일러스트레이션I,15,1개월0일,1440,"270,000",,"235,900",,,,,"235,900","505,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,양장기능사자격증,15,1개월0일,1440,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,세탁기능사자격증,15,1개월0일,1440,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,텍스타일디자인실습,15,1개월0일,1440,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션일러스트레이션II,15,1개월0일,1440,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,플랜패턴디자인II,15,1개월0일,1440,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,플랫패턴디자인1,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,플랫패턴디자인2,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,의복구성1,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,의복구성2,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션일러스트레이션1,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,테일러링,10,1개월0일,2160,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션드레이핑1,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션드레이핑2,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,어패럴패턴CAD실습,8,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션포트폴리오,10,1개월0일,1440,"360,000",,"235,900",,,,,"235,900","595,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인론,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인실습1,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인실습2,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션일러스트레이션2,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,의복과색채,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,염색,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션소재연구,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,텍스타일디자인실습,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션포토샵&일러스트레이터,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,샵마스터자격증,10,1개월0일,720,"300,000",,"235,900",,,,,"235,900","535,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션스타일리스트자격증,10,1개월0일,1440,"360,000",,"235,900",,,,,"235,900","595,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션스타일링,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,방송연예스타일링,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,유아동한복디자인,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,전통복식디자인,10,1개월0일,1440,"390,000",,"235,900",,,,,"235,900","625,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자이너양성,10,1개월0일,2880,"870,000",,"235,900",,,,,"235,900","1,105,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패턴디자인,10,2개월0일,4320,"528,000",,"235,900",,,,,"235,900","763,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자인2,10,1개월0일,2880,"600,000",,"235,900",,,,,"235,900","835,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,중합과정1,10,1개월0일,2160,"490,000",,"235,900",,,,,"235,900","725,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,종합과정2,10,1개월0일,2880,"590,000",,"235,900",,,,,"235,900","825,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패턴(의류제작),10,6개월0일,17280,"1,824,480",,"235,900",,,,,"235,900","2,060,380",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션,10,2개월0일,4320,"456,120",,"235,900",,,,,"235,900","692,020",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자이너1,10,0개월1일,180,"20,000",,"235,900",,,,,"235,900","255,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자이너2,10,0개월1일,180,"15,000",,"235,900",,,,,"235,900","250,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션디자이너3,10,0개월1일,180,"10,000",,"235,900",,,,,"235,900","245,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,한국의상구성1,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,비주얼머천다이징,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션머천다이징,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
숙명패션디자인학원,직업기술,"대전광역시 서구 둔산로123번길 15 , 5층 일부 (둔산동)",김진,,의복,패션바잉&리테일링,20,1개월0일,2160,"330,000",,"235,900",,,,,"235,900","565,900",2
